time_s,motor_command,active_power_w,current_ma,tacho_rpm,imu_x_g,imu_y_g,imu_z_g,weightonbit,drillz1position_m,ROP_ms,s_active_power_w,s_current_ma,s_tacho_rpm,s_imu_x_g,s_imu_y_g,s_imu_z_g,s_weightonbit,s_ROP_ms,air,mud,concrete,wet_mud,y_air,y_mud,y_concrete,y_wet_mud
1818,1000,531.47021,490.21255,903.17999,-.1926,.51389998,.212,-643.946,-.077912502,2250.0754,-.69446087,-.72432303,.66508585,-.18549047,1.434029,-2.4556372,.39629149,-.083492801,0,1,0,0,.0000346320764667,.9955444493911536,.0002776513588268,.0001481350556725
1819,1000,531.47021,490.21255,903.17999,-.1926,.51389998,.212,-643.946,-.077957503,2250.0754,-.69446087,-.72432303,.66508585,-.18549047,1.434029,-2.4556372,.39629149,-.083492801,0,1,0,0,.0000346320764667,.9955444493911536,.0002776513588268,.0001481350556725
1820,1000,531.47021,490.21255,903.17999,-.1926,.51389998,.212,-643.946,-.078019999,3124.7734,-.69446087,-.72432303,.66508585,-.18549047,1.434029,-2.4556372,.39629149,.46187186,0,1,0,0,.0000740368270802,.9966798684447665,.0001584336190894,.0001146316397854
1821,1000,531.47021,490.21255,903.17999,-.1926,.51389998,.212,-768.298,-.078149997,6499.8862,-.69446087,-.72432303,.66508585,-.18549047,1.434029,-2.4556372,.30302492,2.5662179,0,1,0,0,.0000222130671672,.9927232969238837,.0004221255872534,.0000267960293427
1822,1000,531.47021,490.21255,903.17999,-.1926,.51389998,.212,-967.421,-.078264996,5749.9854,-.69446087,-.72432303,.66508585,-.18549047,1.434029,-2.4556372,.15367854,2.0986629,0,1,0,0,9.36414964722e-09,.9700419787360984,.0117596524003497,.0011020090000553
1823,1000,531.47021,490.21255,903.17999,-.1926,.51389998,.212,-967.421,-.078304999,2000.1084,-.69446087,-.72432303,.66508585,-.18549047,1.434029,-2.4556372,.15367854,-.23934452,0,1,0,0,9.26321990940e-11,.8666810369018618,.145477713544942,.0078526282830585
1824,1000,531.47021,490.21255,903.17999,-.1926,.51389998,.212,-921.678,-.078369997,3249.9431,-.69446087,-.72432303,.66508585,-.18549047,1.434029,-2.4556372,.18798673,.53991377,0,1,0,0,9.71843781377e-11,.8699118215934561,.1409434895612735,.0077160248095752
1825,1000,531.47021,490.21255,903.17999,-.1926,.51389998,.212,-921.678,-.07841,2000.1084,-.69446087,-.72432303,.66508585,-.18549047,1.434029,-2.4556372,.18798673,-.23934452,0,1,0,0,9.49146758757e-11,.8660779416077484,.1455481593879042,.0077348165680383
1826,1000,531.47021,490.21255,903.17999,-.1926,.51389998,.212,-921.678,-.0784375,1375.0046,-.69446087,-.72432303,.66508585,-.18549047,1.434029,-2.4556372,.18798673,-.62908989,0,1,0,0,9.54044523440e-11,.8653807864834424,.1461904308352592,.0077036976645821
1827,1000,531.47021,490.21255,903.17999,-.1926,.51389998,.212,-921.678,-.078502499,3249.9431,-.69446087,-.72432303,.66508585,-.18549047,1.434029,-2.4556372,.18798673,.53991377,0,1,0,0,9.71843781377e-11,.8699118215934561,.1409434895612735,.0077160248095752
1828,1000,531.47021,490.21255,903.17999,-.1926,.51389998,.212,-891.763,-.078534998,1624.9716,-.69446087,-.72432303,.66508585,-.18549047,1.434029,-2.4556372,.2104236,-.47323826,0,1,0,0,9.91201595607e-11,.8657051054864059,.1450482961688663,.0075614411496687
1829,1000,531.47021,490.21255,903.17999,-.1926,.51389998,.212,-891.763,-.078612499,3875.0469,-.69446087,-.72432303,.66508585,-.18549047,1.434029,-2.4556372,.2104236,.92965913,0,1,0,0,1.12111865738e-10,.8754105918029055,.1311893847163168,.0072776908609116
1830,1000,531.47021,490.21255,903.17999,-.1926,.51389998,.212,-891.763,-.078652501,2000.1084,-.69446087,-.72432303,.66508585,-.18549047,1.434029,-2.4556372,.2104236,-.23934452,0,1,0,0,9.84323316055e-11,.8659900573021606,.1448219694576056,.0075897474086577
1831,1000,531.47021,490.21255,903.17999,-.1926,.51389998,.212,-1074.831,-.078694999,2124.9058,-.69446087,-.72432303,.66508585,-.18549047,1.434029,-2.4556372,.073118798,-.16153473,0,1,0,0,9.13883980178e-11,.8674469689948573,.1450365608454823,.0079293751484661
1832,1000,531.47021,490.21255,903.17999,-.1926,.51389998,.212,-1074.831,-.078727499,1624.9716,-.69446087,-.72432303,.66508585,-.18549047,1.434029,-2.4556372,.073118798,-.47323826,0,1,0,0,9.12145388503e-11,.8667101038799147,.1457120744113048,.0079291248569186
1833,1000,531.47021,490.21255,903.17999,-.1926,.51389998,.212,-1074.831,-.078847498,5999.9526,-.69446087,-.72432303,.66508585,-.18549047,1.434029,-2.4556372,.073118798,2.2545147,0,1,0,0,2.43846456768e-08,.9787342064843738,.0067023741195705,.000736541408929
1834,1000,531.47021,490.21255,903.17999,-.1926,.51389998,.212,-1090.124,-.078879997,1624.9716,-.69446087,-.72432303,.66508585,-.18549047,1.434029,-2.4556372,.061648734,-.47323826,0,1,0,0,9.11590622109e-11,.8667145048263676,.1457179673414394,.0079321183184395
1835,1000,531.47021,490.21255,903.17999,-.1926,.51389998,.212,-1090.124,-.0790025,6125.1221,-.69446087,-.72432303,.66508585,-.18549047,1.434029,-2.4556372,.061648734,2.3325565,0,1,0,0,3.59405233256e-08,.9813728747207676,.0053685977370992,.0006237413291422
1836,1000,531.47021,490.21255,903.17999,-.1926,.51389998,.212,-1090.124,-.079032503,1500.1744,-.69446087,-.72432303,.66508585,-.18549047,1.434029,-2.4556372,.061648734,-.55104792,0,1,0,0,9.11310089743e-11,.8665703477845128,.1458425979967682,.0079322197822958
1837,1000,531.47021,490.21255,903.17999,-.1926,.51389998,.212,-1017.765,-.079047501,749.90094,-.69446087,-.72432303,.66508585,-.18549047,1.434029,-2.4556372,.11591949,-1.0188352,0,1,0,0,9.16411803776e-11,.8657842076130607,.1464357723399583,.0078961617886096
1838,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-1017.765,-.079104997,2874.8066,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.11591949,.30602029,0,1,0,0,9.26871963027e-11,.8694048975556674,.1428388067626402,.0079038582358324
1839,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-1017.765,-.079142503,1875.3112,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.11591949,-.31715426,0,1,0,0,9.17114196608e-11,.8669253629212365,.1454433336982295,.0079041014769775
1840,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-951.282,-.079190001,2374.8726,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.16578312,-.0056831618,0,1,0,0,9.34678966738e-11,.8672138227438647,.1447619642979649,.0078206854418018
1841,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-951.282,-.079240002,2500.0425,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.16578312,.072358921,0,1,0,0,9.35717490141e-11,.8675203492827693,.1444311346686485,.0078217047071375
1842,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-951.282,-.079365,6249.9194,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.16578312,2.4103663,0,1,0,0,1.03913326659e-07,.9856803853812698,.0032013579473034,.0003806901315363
1843,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-951.282,-.079387501,1125.0377,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.16578312,-.78494155,0,1,0,0,9.36798081826e-11,.8654559370974034,.1464539922094919,.007783222429634
1844,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-792.299,-.079405002,875.07068,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.28502366,-.94079328,0,1,0,0,4.04197857486e-09,.9420198271892668,.0293351988966043,.0019758385171059
1845,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-792.299,-.079494998,4499.7783,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.28502366,1.3191724,0,1,0,0,4.54366620170e-09,.9420980439084874,.026073896076493,.0013308423292364
1846,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-792.299,-.079554997,2999.9763,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.28502366,.3840622,0,1,0,0,4.75479876437e-10,.9042987527524275,.0746874630392127,.0039861324498421
1847,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-1143.373,-.079554997,0,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.021710878,-1.4863902,0,1,0,0,9.07168367153e-11,.8650840819491878,.1470505988923357,.0079431702998761
1848,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-1143.373,-.079632498,3875.0469,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.021710878,.92965913,0,1,0,0,1.02397806450e-10,.878862750406994,.1305481084130652,.0077336050970217
1849,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-1084.305,-.0797325,5000.085,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.066013105,1.6311082,0,1,0,0,4.16180965984e-10,.9257586760902826,.0597860504771798,.0043821735997021
1850,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-1084.305,-.079772502,2000.1084,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.066013105,-.23934452,0,1,0,0,9.13249391851e-11,.8672902253487248,.1451952236538858,.007929798774769
1851,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-1084.305,-.079875,5124.8818,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.066013105,1.7089176,0,1,0,0,6.30512225322e-10,.9346745159130073,.0479560706324034,.0036622066093122
1852,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-1036.011,-.079910003,1750.1414,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.10223461,-.39519626,0,1,0,0,9.15007361118e-11,.8668276952580332,.1455686185565212,.0079142192673385
1853,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-1036.011,-.079944998,1749.7688,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.10223461,-.39542854,0,1,0,0,9.15006520970e-11,.8668272017266077,.1455690672045458,.0079142175002199
1854,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-1036.011,-.0800175,3625.0801,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.10223461,.77380759,0,0,1,0,9.72901410059e-11,.8746842016166508,.13617725983525,.0078340378397826
1855,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-970.68,-.080059998,2124.9058,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.15123421,-.16153473,0,0,1,0,9.26709554251e-11,.8669514359357019,.1452150932160453,.0078547093396184
1856,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-970.68,-.080059998,0,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.15123421,-1.4863902,0,0,1,0,9.35380418064e-11,.8648646296021799,.1470568796523517,.0077839577347782
1857,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-970.68,-.080142498,4125.0142,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.15123421,1.085511,0,0,1,0,1.13093810598e-10,.8822034493718669,.124389342870893,.0074195856652137
1858,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-970.68,-.0801875,2250.0754,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.15123421,-.083492801,0,0,1,0,9.27220984407e-11,.8671942611414464,.1449703271512996,.0078563754105804
1859,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-852.811,-.080300003,5625.1885,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.23963842,2.0208533,0,0,1,0,2.56972383631e-08,.9695471475028924,.0092021875129792,.0006209587623567
1860,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-852.811,-.080334999,1749.7688,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.23963842,-.39542854,0,0,1,0,1.18113884403e-10,.8694849319878277,.1370280994354862,.0070393559847269
1861,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-852.811,-.08038,2250.0754,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.23963842,-.083492801,0,0,1,0,1.13439397321e-10,.8689080195112697,.1382642935438762,.0071462872652555
1862,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-1055.744,-.080397502,875.07068,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.087434448,-.94079328,0,0,1,0,9.12496489891e-11,.8660045699853353,.1462980446440244,.0079199899770165
1863,1000,528.245,490.64243,903.17999,-.1926,.51389998,.212,-1055.744,-.0804675,3499.9106,-.72035122,-.72112966,.66508585,-.18549047,1.434029,-2.4556372,.087434448,.69576579,0,0,1,0,9.57186127444e-11,.8735243820925491,.1378228694889158,.007871028486726
1864,1000,534.64386,493.86661,903.17999,-.1926,.51389998,.212,-1055.744,-.080507502,2000.1084,-.66898447,-.69717777,.66508585,-.18549047,1.434029,-2.4556372,.087434448,-.23934452,0,0,1,0,9.13587016217e-11,.8671132550279144,.1453260593906232,.0079275278490234
1865,1000,534.64386,493.86661,903.17999,-.1926,.51389998,.212,-1055.744,-.080507502,0,-.66898447,-.69717777,.66508585,-.18549047,1.434029,-2.4556372,.087434448,-1.4863902,0,0,1,0,9.11639367830e-11,.8653435624912745,.1467793570163407,.0079247775838192
1866,1000,534.64386,493.86661,1056.75,-.56739998,.3928,1.0144,-1158.097,-.080612503,5250.0518,-.66898447,-.69717777,.96407688,-1.1524307,.77073079,.55067939,.010667573,1.7869596,0,0,1,0,1.80106285961e-10,.0001019093087695,.9800058184464137,.0117582012579776
1867,1000,534.64386,493.86661,1056.75,-.56739998,.3928,1.0144,-1158.097,-.08066,2374.8726,-.66898447,-.69717777,.96407688,-1.1524307,.77073079,.55067939,.010667573,-.0056831618,0,0,1,0,1.70563599676e-10,.0000961379497121,.9840085753551731,.0094686138557543
1868,1000,534.64386,493.86661,1056.75,-.56739998,.3928,1.0144,-1158.097,-.080689996,1499.8019,-.66898447,-.69717777,.96407688,-1.1524307,.77073079,.55067939,.010667573,-.5512802,0,0,1,0,1.66309460178e-10,.0000960294002553,.9848660046014073,.0089777410795732
1869,1000,534.64386,493.86661,1056.75,-.56739998,.3928,1.0144,-1165.271,-.080739997,2500.0425,-.66898447,-.69717777,.96407688,-1.1524307,.77073079,.55067939,.0052869236,.072358921,0,0,1,0,1.73798319621e-10,.0000968796411375,.9833040540390112,.0098814381792951
1870,1000,534.64386,493.86661,1056.75,-.56739998,.3928,1.0144,-1165.271,-.080827497,4374.981,-.66898447,-.69717777,.96407688,-1.1524307,.77073079,.55067939,.0052869236,1.2413626,0,0,1,0,1.99278558450e-10,.0001036463143409,.9774176633979575,.01329110976143
1871,1000,534.64386,493.86661,1056.75,-.56739998,.3928,1.0144,-1165.271,-.080894999,3375.1128,-.66898447,-.69717777,.96407688,-1.1524307,.77073079,.55067939,.0052869236,.61795568,0,0,1,0,1.86579195385e-10,.0000998362173648,.9806981560795192,.0113972728752048
1872,1000,534.64386,493.86661,1056.75,-.56739998,.3928,1.0144,-1229.209,-.080942497,2374.8726,-.66898447,-.69717777,.96407688,-1.1524307,.77073079,.55067939,-.042667903,-.0056831618,0,0,1,0,1.99382027247e-10,.000106428636243,.9762870487974339,.0140117696039069
1873,1000,534.64386,493.86661,1056.75,-.56739998,.3928,1.0144,-1229.209,-.081057496,5749.9854,-.66898447,-.69717777,.96407688,-1.1524307,.77073079,.55067939,-.042667903,2.0986629,0,0,1,0,1.12214130780e-10,.0000978202959055,.9884041579545171,.0069090465668219
1874,1000,534.64386,493.86661,1056.75,-.56739998,.3928,1.0144,-1301.087,-.081074998,875.07068,-.66898447,-.69717777,.96407688,-1.1524307,.77073079,.55067939,-.096577898,-.94079328,0,0,1,0,2.07419370256e-10,.0001129701909326,.9720027741825183,.0165589644612844
1875,1000,534.64386,493.86661,1056.75,-.56739998,.3928,1.0144,-1301.087,-.081167497,4624.9478,-.66898447,-.69717777,.96407688,-1.1524307,.77073079,.55067939,-.096577898,1.3972142,0,0,1,0,1.67681714560e-10,.0001145507329835,.9762905827521901,.0140698200822255
1876,1000,534.64386,493.86661,1056.75,-.56739998,.3928,1.0144,-1301.087,-.081232503,3250.3159,-.66898447,-.69717777,.96407688,-1.1524307,.77073079,.55067939,-.096577898,.54014623,0,0,1,0,2.06656542053e-10,.0001197407173675,.9682742627169445,.0187780380940408
1877,1000,534.64386,493.86661,1056.75,-.56739998,.3928,1.0144,-1301.087,-.081232503,0,-.66898447,-.69717777,.96407688,-1.1524307,.77073079,.55067939,-.096577898,-1.4863902,0,0,1,0,2.07124729853e-10,.0001101857637591,.9735410678484195,.0156443957627922
1878,1000,534.64386,493.86661,1056.75,-.56739998,.3928,1.0144,-1288.526,-.081294999,3124.7734,-.66898447,-.69717777,.96407688,-1.1524307,.77073079,.55067939,-.087156884,.46187186,0,0,1,0,2.08292517656e-10,.0001183635385749,.9687885293071028,.0184595694161315
1879,1000,534.64386,493.86661,1056.75,-.56739998,.3928,1.0144,-1288.526,-.08134,2250.0754,-.66898447,-.69717777,.96407688,-1.1524307,.77073079,.55067939,-.087156884,-.083492801,0,0,1,0,2.08492732690e-10,.0001157546307972,.9702805256226421,.0175756991418064
1880,1000,534.64386,493.86661,1056.75,-.56739998,.3928,1.0144,-1288.526,-.081372499,1624.9716,-.66898447,-.69717777,.96407688,-1.1524307,.77073079,.55067939,-.087156884,-.47323826,0,0,1,0,2.07323445635e-10,.0001135875009854,.9716496226383221,.0167647281199414
1881,1000,534.64386,493.86661,1056.75,-.56739998,.3928,1.0144,-1288.526,-.081390001,875.07068,-.66898447,-.69717777,.96407688,-1.1524307,.77073079,.55067939,-.087156884,-.94079328,0,0,1,0,2.05671378280e-10,.0001109526076071,.9732923445703895,.0157924555091582
1882,1000,534.64386,493.86661,1056.75,-.56739998,.3928,1.0144,-1475.963,-.081437498,2374.8726,-.66898447,-.69717777,.96407688,-1.1524307,.77073079,.55067939,-.22773853,-.0056831618,0,0,1,0,1.99748114214e-10,.0001229101159365,.9678876799547824,.0190947371252595
1883,1000,534.64386,493.86661,1056.75,-.56739998,.3928,1.0144,-1475.963,-.081490003,2625.2122,-.66898447,-.69717777,.96407688,-1.1524307,.77073079,.55067939,-.22773853,.15040085,0,0,1,0,1.97763515186e-10,.0001225707663985,.9683739142203587,.0188072020223826
1884,1000,534.64386,493.86661,1056.75,-.56739998,.3928,1.0144,-1475.963,-.081524998,1749.7688,-.66898447,-.69717777,.96407688,-1.1524307,.77073079,.55067939,-.22773853,-.39542854,0,0,1,0,2.02303100765e-10,.0001232041515585,.9673436556036618,.0194166166837026
1885,1000,534.64386,493.86661,1056.75,-.56739998,.3928,1.0144,-1475.963,-.081567504,2125.2781,-.66898447,-.69717777,.96407688,-1.1524307,.77073079,.55067939,-.22773853,-.1613026,0,0,1,0,2.01063507754e-10,.0001230963462789,.9675871769637275,.0192725419914534
1886,1000,534.64386,493.86661,1056.75,-.56739998,.3928,1.0144,-1503.913,-.081589997,1124.6652,-.66898447,-.69717777,.96407688,-1.1524307,.77073079,.55067939,-.2487016,-.78517383,0,0,1,0,2.02814838431e-10,.0001232048004122,.9672886204668246,.0194522271010309
1887,1000,534.64386,493.86661,1056.75,-.56739998,.3928,1.0144,-1503.913,-.081662498,3625.0801,-.66898447,-.69717777,.96407688,-1.1524307,.77073079,.55067939,-.2487016,.77380759,0,0,1,0,1.68602574762e-10,.0001159839609329,.9759163624878373,.0143588819254727
1888,1000,534.64386,493.86661,1068.89,-.2076,.4244,1.3436,-1503.913,-.081704997,2124.9058,-.66898447,-.69717777,.98771274,-.22418873,.94381273,1.7840786,-.2487016,-.16153473,0,0,1,0,2.06227193001e-10,.0001252457523656,.9658365361272687,.0203577541982458
1889,1000,534.64386,493.86661,1068.89,-.2076,.4244,1.3436,-1640.359,-.081757501,2625.2122,-.66898447,-.69717777,.98771274,-.22418873,.94381273,1.7840786,-.35103893,.15040085,0,0,1,0,1.42670453108e-10,.0001108094814957,.9815609224895563,.0110530667784785
1890,1000,534.64386,493.86661,1068.89,-.2076,.4244,1.3436,-1640.359,-.081854999,4874.915,-.66898447,-.69717777,.98771274,-.22418873,.94381273,1.7840786,-.35103893,1.553066,0,0,1,0,7.85787829588e-11,.0000991960971958,.9918276544827853,.0049694979777802
1891,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1438.098,-.081919998,3249.9431,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.19933899,.53991377,0,0,1,0,1.76851240097e-10,.0001241312539621,.9699595191876409,.0177752515295228
1892,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1438.098,-.081935003,750.2735,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.19933899,-1.018603,0,0,1,0,2.18147851073e-10,.0001256215195752,.9639509289751006,.0214947901641724
1893,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1438.098,-.082024999,4499.7783,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.19933899,1.3191724,0,0,1,0,8.08156447601e-11,.0001042332112408,.9899362190507602,.0059945931553847
1894,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1598.351,-.082079999,2750.0093,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.31953207,.22821049,0,0,1,0,1.47231593691e-10,.0001121382227236,.9803598845419234,.0117434927031588
1895,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1598.351,-.082107499,1375.0046,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.31953207,-.62908989,0,0,1,0,2.02149373273e-10,.0001232012551993,.9676744974038536,.0192682071598177
1896,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1598.351,-.082182497,3749.8774,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.31953207,.8516174,0,0,1,0,9.08179977464e-11,.0000953983600857,.9913759870343835,.0052214748813311
1897,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1598.351,-.082247503,3250.3159,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.31953207,.54014623,0,0,1,0,1.10761097156e-10,.0001020626355579,.987838872755976,.0073176973526164
1898,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1616.348,-.082247503,0,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.33303019,-1.4863902,0,0,1,0,2.07922834154e-10,.0001233239004639,.9669766593321599,.0197134484838071
1899,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1616.348,-.0823,2624.8396,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.33303019,.15016857,0,0,1,0,1.50243550013e-10,.0001125649161404,.9798423841721601,.0120532031249653
1900,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1616.348,-.082357503,2875.1792,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.33303019,.30625257,0,0,1,0,1.31553890742e-10,.0001077254062621,.9838702808713478,.0096702956342239
1901,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1616.348,-.082357503,0,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.33303019,-1.4863902,0,0,1,0,2.07922834154e-10,.0001233239004639,.9669766593321599,.0197134484838071
1902,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1493.703,-.082450002,4624.9478,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.2410439,1.3972142,0,0,1,0,7.90136175796e-11,.0000994921265835,.9914070892888068,.0051691229897584
1903,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1493.703,-.082450002,0,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.2410439,-1.4863902,0,0,1,0,2.13408200779e-10,.0001240940464466,.9657966864596147,.0204264786282022
1904,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1493.703,-.082522497,3624.7075,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.2410439,.77357531,0,0,1,0,1.17158514149e-10,.0001079831665342,.9851498405938911,.0088720703677521
1905,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1493.703,-.082567498,2250.0754,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.2410439,-.083492801,0,0,1,0,2.03599642857e-10,.0001252068238406,.9659483222454675,.0202443358430592
1906,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1863.292,-.08258,625.1037,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.51824331,-1.096645,0,0,1,0,1.90145679438e-10,.0001202069560377,.9711094538604074,.0172383465347703
1907,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1863.292,-.082659997,3999.8445,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.51824331,1.0074691,0,0,1,0,9.09190877023e-11,.0000893697794423,.9927239246163386,.0044381226896342
1908,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1863.292,-.082714997,2750.0093,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.51824331,.22821049,0,0,1,0,9.33307858836e-11,.000091552097134,.9920510750680824,.004831467220698
1909,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1735.305,-.082735002,1000.2404,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.42225042,-.86275131,0,0,1,0,1.94646222364e-10,.0001213183464669,.9698705828919332,.0179728495522444
1910,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1735.305,-.08281,3749.8774,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.42225042,.8516174,0,0,1,0,8.95771363116e-11,.0000908701240664,.9925002286914596,.0045664737057644
1911,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1735.305,-.082840003,1500.1744,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.42225042,-.55104792,0,0,1,0,1.81526222313e-10,.0001186752642597,.9730785232012694,.0160693154773411
1912,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1665.128,-.082879998,1999.7357,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.36961621,-.23957689,0,0,1,0,1.74290400196e-10,.0001175374566124,.9745811951177746,.0151738996801246
1913,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1665.128,-.082879998,0,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.36961621,-1.4863902,0,0,1,0,2.06163864177e-10,.0001230815453164,.9673432159154145,.01949116479298
1914,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1665.128,-.082955003,3750.25,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.36961621,.85184968,0,0,1,0,8.90794532056e-11,.0000925858014186,.9921645738956715,.0047612119814525
1915,1000,549.20648,508.97687,1068.89,-.2076,.4244,1.3436,-1665.128,-.082997501,2124.9058,-.55208337,-.58492649,.98771274,-.22418873,.94381273,1.7840786,-.36961621,-.16153473,0,0,1,0,1.67776290147e-10,.0001160942020844,.9761277276551916,.0142582921770364
1916,1000,549.20648,508.97687,1076.23,-.26609999,.53299999,.79159999,-1709.284,-.083054997,2874.8066,-.55208337,-.58492649,1.0020032,-.37511188,1.5386451,-.28407559,-.40273413,.30602029,0,0,1,0,1.54627031640e-10,.000113981915891,.9783111453590899,.0128976764130638
