time_s,cpu_t_degC,motor_command,active_power_W,current_mA,arduino_timestamp_ms,tacho_rpm,imu_x_g,imu_y_g,imu_z_g,WeightOnBit,DrillZ1Position_m,Formation,ROP,formation_change
1615155504.45,30.69135000000001,1.0,630.2947662099997,5951.324633599997,57138.15,1063.1999999999996,-0.14903000000000005,0.40906999999999993,1.1156150000000005,-800009.2,-0.14002675,3.0,-0.002421666410057723,0.0
1615155505.0,30.228700000000003,1.0,627.2473754999997,5905.720214999998,57181.95,1072.0364999999997,-0.02613499999999997,0.53621,1.1421350000000001,-738398.6,-0.141029875,3.0,-0.0018238637944883573,0.0
1615155505.75,30.326099999999997,1.0,627.7001770200001,5895.788134499999,57244.0,1105.28,-0.6746,0.4473000000000001,0.7230000000000003,-752705.9,-0.14196749999999997,3.0,-0.0012501666666666262,0.0
1615155506.2,30.3748,1.0,632.4611633600001,5962.0385983000015,57299.5,1082.0525,-0.17690000000000008,0.73725,1.1100000000000003,-933752.5,-0.14306400000000002,3.0,-0.002436666408468327,0.0
1615155507.0,30.204349999999998,1.0,634.7814209200001,6004.706152000002,57336.5,1072.2749999999992,-0.1837,0.6449249999999999,1.01585,-882456.45,-0.1440745,3.0,-0.0012631250752880836,0.0
1615155507.5,30.204349999999998,1.0,633.9163817999998,6030.306152000002,57392.0,1066.1699999999996,-0.7018000000000002,0.07800000000000001,0.3464,-685846.4,-0.145083125,3.0,-0.002017250000000026,0.0
1615155508.0,30.228699999999996,1.0,624.2494873200001,5914.545214400003,57461.35,1079.5365000000002,-0.6684550000000001,0.21043000000000003,0.5961549999999998,-580507.0,-0.1460445,3.0,-0.001922749999999973,0.0
1615155508.7,30.350450000000002,1.0,620.9427795600002,5875.249560200001,57506.25,1073.0844999999997,-0.3233900000000002,0.1636100000000001,0.7088500000000002,-557522.85,-0.14699199999999996,3.0,-0.0013535713363666446,0.0
1615155509.1,30.447850000000006,1.0,618.8661499000002,5851.086914,57569.6,1067.5939999999996,-0.27325999999999995,0.06592,0.6009000000000003,-624225.35,-0.14799849999999998,3.0,-0.0025162508998814994,0.0
1615155510.0,30.56960000000001,1.0,622.2391601450001,5865.1239990500035,57629.0,1069.3880000000001,-0.6156799999999999,0.01876,0.40884,-666095.1,-0.14880812499999993,3.0,-0.0008995832380100109,0.0
1615155510.5,30.496549999999996,1.0,618.6697448400001,5851.995385549999,57689.0,1074.3800000000006,-0.6007999999999998,0.15220000000000006,0.7769999999999997,-644524.9,-0.14953687499999996,3.0,-0.001457500000000056,0.0
1615155511.0,30.39915,1.0,615.6098144100001,5838.3652829,57758.35,1063.721,-0.4187800000000001,-0.08178500000000002,0.4060249999999999,-644448.35,-0.150086875,0.9,-0.001100000000000101,1.0
1615155511.9,30.253049999999995,1.0,613.1531921000002,5821.640649150001,57807.0,1064.468,-0.5346599999999999,-0.07207999999999995,0.5912200000000002,-750120.05,-0.15054962500000002,0.0,-0.000514166612183625,1.0
1615155512.4,30.69135,1.0,612.6880493000002,5777.100586,57855.75,1065.4350000000002,-0.6076249999999999,0.0663,0.8058250000000002,-1625924.1,-0.15092812499999997,0.0,-0.0007569999999998966,0.0
1615155513.0,29.960850000000004,1.0,709.11411743,6831.587695199999,57912.0,1065.72,-0.5755999999999999,0.4374000000000001,1.0402,-1745412.35,-0.15121725,0.0,-0.00048187507659202893,0.0
1615155513.85,30.54525,1.0,756.6561065899998,7352.719555350001,57975.75,1066.043,-0.5742399999999999,-0.06749999999999999,0.6603349999999997,-1712979.35,-0.15142524999999996,0.0,-0.0002447059098081557,0.0
1615155514.3,30.618300000000005,1.0,763.3074707349999,7423.520043500003,58024.0,1055.7750000000003,-0.55075,0.08014999999999999,0.97805,-1259765.5,-0.15144787500000007,0.0,-5.027777245039633e-05,0.0
